iteration,loss,pred_rate,r_square,best_valid_loss,best_pred_rate,best_r_square
1,0.9999927032539385,0.0010143969530015226,0.0005481362729682791,0.9999693966460365,0.0010143969530015226,0.0005481362729682791
500,0.9818884237660978,1.4402228172428164,0.9310246606509824,0.9832005853025756,1.4402228172428164,0.9310246606509824
1000,0.9795994311077769,1.9446826062133757,0.9718210055099714,0.9820447885408852,1.9446826062133757,0.9718210055099714
1500,0.979684550043761,1.9976515210660764,0.9680918209611132,0.9820447885408852,1.9446826062133757,0.9718210055099714
2000,0.9797203768715617,2.0158476765339417,0.958588628714588,0.9820447885408852,1.9446826062133757,0.9718210055099714
2500,0.9793117859543011,2.124401141662597,0.9830625065996436,0.9820447885408852,1.9446826062133757,0.9718210055099714
3000,0.9797905579910603,2.0320654996849674,0.960665545004804,0.9820447885408852,1.9446826062133757,0.9718210055099714
3500,0.979204652237278,2.0283270766084947,0.97769391319224,0.9820447885408852,1.9446826062133757,0.9718210055099714
4000,0.9791282390910228,2.017653406502846,0.9825529686118543,0.9820113622155539,2.017653406502846,0.9825529686118543
4500,0.979076617298856,2.0320462395583903,0.9856903605469457,0.9818973981776694,2.0320462395583903,0.9856903605469457
5000,0.9791852675082833,2.0082009639054257,0.9783369576509934,0.9818973981776694,2.0320462395583903,0.9856903605469457
5500,0.9791398166924543,2.071461261953428,0.9763527102578688,0.9818973981776694,2.0320462395583903,0.9856903605469457
6000,0.9792962596117779,2.139415130345772,0.9759821384322508,0.9818973981776694,2.0320462395583903,0.9856903605469457
6500,0.9803953698385534,1.9734203948025257,0.9221384735471323,0.9818973981776694,2.0320462395583903,0.9856903605469457
7000,0.9795173573666854,1.9889828084889756,0.9636032743185582,0.9818973981776694,2.0320462395583903,0.9856903605469457
7500,0.9792171529210427,2.0192730118050775,0.9782756548157338,0.9818973981776694,2.0320462395583903,0.9856903605469457
8000,0.9790936576917667,2.117492306898395,0.9794685172093575,0.9818973981776694,2.0320462395583903,0.9856903605469457
8500,0.9791509547308702,2.023730711458425,0.9737634949408029,0.9818973981776694,2.0320462395583903,0.9856903605469457
9000,0.9792950386034008,2.0510453610773833,0.9724053264677727,0.9818973981776694,2.0320462395583903,0.9856903605469457
9500,0.979177035469805,2.066663625067643,0.971123424766373,0.9818973981776694,2.0320462395583903,0.9856903605469457
10000,0.9790969666244687,2.1711738993282257,0.9805233799480599,0.9818973981776694,2.0320462395583903,0.9856903605469457
10500,0.9790830935272881,2.035640331955322,0.9793535296496243,0.9818973981776694,2.0320462395583903,0.9856903605469457
11000,0.9790250126008064,2.131004231800984,0.9788594548287917,0.9818973981776694,2.0320462395583903,0.9856903605469457
11500,0.9792125716976119,2.05513936148566,0.9735366443376714,0.9818973981776694,2.0320462395583903,0.9856903605469457
12000,0.9789794518942235,2.1170682642363303,0.9811769742646639,0.9818973981776694,2.0320462395583903,0.9856903605469457
12500,0.9791763687992311,1.9132824992664221,0.9818943377839883,0.9818973981776694,2.0320462395583903,0.9856903605469457
