iteration,loss,pred_rate,r_square,best_valid_loss,best_pred_rate,best_r_square
1,0.9999002499824197,0.007089249833880833,0.005690158047508375,0.9999034351950243,0.007089249833880833,0.005690158047508375
500,0.9823319736256094,1.5221916585689914,0.876258911404729,0.9833417946774596,1.5221916585689914,0.876258911404729
1000,0.9805899260356763,2.0368055733141697,0.9368316848373364,0.9819944680585073,2.0368055733141697,0.9368316848373364
1500,0.9799813758458088,2.0257367008020304,0.9657416500408386,0.9813226653331667,2.0257367008020304,0.9657416500408386
2000,0.9797722322712215,2.054461277301176,0.9748845967531683,0.9811660246593324,2.054461277301176,0.9748845967531683
2500,0.9799031141099669,1.9911142062641571,0.9688866603372609,0.9811660246593324,2.054461277301176,0.9748845967531683
3000,0.9797427107587667,2.0979892351835554,0.9778337773709435,0.9811482294661833,2.0979892351835554,0.9778337773709435
3500,0.9797346995034536,1.941316815391594,0.9793694060516306,0.980942778980185,1.941316815391594,0.9793694060516306
4000,0.9797528108982373,1.9290505489954473,0.9788020209205475,0.980942778980185,1.941316815391594,0.9793694060516306
4500,0.979726025323478,2.020208622382797,0.978905641972196,0.980942778980185,1.941316815391594,0.9793694060516306
5000,0.9796165011349075,1.9465561656025192,0.9838713786853934,0.980942778980185,1.941316815391594,0.9793694060516306
5500,0.9798705404581822,1.9900898465240826,0.9654745029754547,0.980942778980185,1.941316815391594,0.9793694060516306
6000,0.9799527675334416,2.1661937172284387,0.9694100804437502,0.980942778980185,1.941316815391594,0.9793694060516306
6500,0.9799578487349981,1.978138550931632,0.9665161833926776,0.980942778980185,1.941316815391594,0.9793694060516306
7000,0.9801821419083635,1.9948182674209787,0.9532393678451767,0.980942778980185,1.941316815391594,0.9793694060516306
7500,0.9795742241217652,1.9794465351347938,0.9838868260121748,0.980942778980185,1.941316815391594,0.9793694060516306
8000,0.9796419095844012,2.068129846093009,0.9819620721107395,0.980942778980185,1.941316815391594,0.9793694060516306
